"","individual.ID","Species.x","term","estimate","std.error","statistic","p.value","X","ID","Intercept","umol.L.sec","K","Temp.C","Date","Chamber.Channel","Run","Species.y","Temp.Cat","Start.time","Stop.Time","Light_Dark","Organism.ID","Volume","AFDW","Blank","umol.sec","blank.rate","umol.sec.corr","umol.cm2.hr","log.rate","rate.type"
"477","Pdarw_1","Pdarw","lnc",7.70814782731057,9.44684093280285,0.81594978492176,0.50025119517235,141,"Pdarw_1_24C",195.2260164,-0.006570886,297.0610839,23.91108387,"6/13/21",1,2,"Pdarw",24,"7/25/23 11:31","7/25/23 12:57","Dark","Pdarw_1",0.671,0.709,0,-0.004409064,-0.001067948,-0.003341117,16.96476812,2.83113873,"R"
"478","Pdarw_1","Pdarw","lnc",7.70814782731057,9.44684093280285,0.81594978492176,0.50025119517235,142,"Pdarw_1_28C",177.639434,-0.011048332,301.0419677,27.89196774,"6/13/21",1,2,"Pdarw",28,"7/25/23 13:46","7/25/23 14:09","Dark","Pdarw_1",0.671,0.709,0,-0.007413431,-0.001904092,-0.005509338,27.97407392,3.33127815,"R"
"479","Pdarw_1","Pdarw","lnc",7.70814782731057,9.44684093280285,0.81594978492176,0.50025119517235,143,"Pdarw_1_30C",172.0231869,-0.014307347,303.0812537,29.93125373,"6/13/21",1,2,"Pdarw",30,"7/25/23 14:41","7/25/23 14:58","Dark","Pdarw_1",0.671,0.709,0,-0.00960023,4.95e-05,-0.009649713,48.99713392,3.891761805,"R"
"480","Pdarw_1","Pdarw","lnc",7.70814782731057,9.44684093280285,0.81594978492176,0.50025119517235,144,"Pdarw_1_32C",150.6042043,-0.013010451,305.0486,31.8986,"6/13/21",1,2,"Pdarw",32,"7/25/23 15:37","7/25/23 15:48","Dark","Pdarw_1",0.671,0.709,0,-0.008730012,-0.001943574,-0.006786438,34.45864293,3.539759849,"R"
"481","Pdarw_1","Pdarw","lnc",7.70814782731057,9.44684093280285,0.81594978492176,0.50025119517235,145,"Pdarw_1_34C",130.2518133,-0.014008087,307.0719104,33.92191045,"6/13/21",1,2,"Pdarw",34,"7/25/23 16:56","7/25/23 17:13","Dark","Pdarw_1",0.671,0.709,0,-0.009399427,0.00109478,-0.010494207,53.2851112,3.975656953,"R"
"482","Pdarw_1","Pdarw","lnc",7.70814782731057,9.44684093280285,0.81594978492176,0.50025119517235,146,"Pdarw_1_36C",139.532078,-0.013274754,309.1421094,35.99210938,"6/13/21",1,2,"Pdarw",36,"7/25/23 17:47","7/25/23 18:03","Dark","Pdarw_1",0.671,0.709,0,-0.00890736,-0.001365387,-0.007541973,38.29492626,3.645317414,"R"
"483","Pdarw_1","Pdarw","E",-2.17750297337985,5.3480827370654,-0.407155812734245,0.723335214048174,141,"Pdarw_1_24C",195.2260164,-0.006570886,297.0610839,23.91108387,"6/13/21",1,2,"Pdarw",24,"7/25/23 11:31","7/25/23 12:57","Dark","Pdarw_1",0.671,0.709,0,-0.004409064,-0.001067948,-0.003341117,16.96476812,2.83113873,"R"
"484","Pdarw_1","Pdarw","E",-2.17750297337985,5.3480827370654,-0.407155812734245,0.723335214048174,142,"Pdarw_1_28C",177.639434,-0.011048332,301.0419677,27.89196774,"6/13/21",1,2,"Pdarw",28,"7/25/23 13:46","7/25/23 14:09","Dark","Pdarw_1",0.671,0.709,0,-0.007413431,-0.001904092,-0.005509338,27.97407392,3.33127815,"R"
"485","Pdarw_1","Pdarw","E",-2.17750297337985,5.3480827370654,-0.407155812734245,0.723335214048174,143,"Pdarw_1_30C",172.0231869,-0.014307347,303.0812537,29.93125373,"6/13/21",1,2,"Pdarw",30,"7/25/23 14:41","7/25/23 14:58","Dark","Pdarw_1",0.671,0.709,0,-0.00960023,4.95e-05,-0.009649713,48.99713392,3.891761805,"R"
"486","Pdarw_1","Pdarw","E",-2.17750297337985,5.3480827370654,-0.407155812734245,0.723335214048174,144,"Pdarw_1_32C",150.6042043,-0.013010451,305.0486,31.8986,"6/13/21",1,2,"Pdarw",32,"7/25/23 15:37","7/25/23 15:48","Dark","Pdarw_1",0.671,0.709,0,-0.008730012,-0.001943574,-0.006786438,34.45864293,3.539759849,"R"
"487","Pdarw_1","Pdarw","E",-2.17750297337985,5.3480827370654,-0.407155812734245,0.723335214048174,145,"Pdarw_1_34C",130.2518133,-0.014008087,307.0719104,33.92191045,"6/13/21",1,2,"Pdarw",34,"7/25/23 16:56","7/25/23 17:13","Dark","Pdarw_1",0.671,0.709,0,-0.009399427,0.00109478,-0.010494207,53.2851112,3.975656953,"R"
"488","Pdarw_1","Pdarw","E",-2.17750297337985,5.3480827370654,-0.407155812734245,0.723335214048174,146,"Pdarw_1_36C",139.532078,-0.013274754,309.1421094,35.99210938,"6/13/21",1,2,"Pdarw",36,"7/25/23 17:47","7/25/23 18:03","Dark","Pdarw_1",0.671,0.709,0,-0.00890736,-0.001365387,-0.007541973,38.29492626,3.645317414,"R"
"489","Pdarw_1","Pdarw","Eh",-3.39903490869789,4.43684190137828,-0.766093312372027,0.523687545167035,141,"Pdarw_1_24C",195.2260164,-0.006570886,297.0610839,23.91108387,"6/13/21",1,2,"Pdarw",24,"7/25/23 11:31","7/25/23 12:57","Dark","Pdarw_1",0.671,0.709,0,-0.004409064,-0.001067948,-0.003341117,16.96476812,2.83113873,"R"
"490","Pdarw_1","Pdarw","Eh",-3.39903490869789,4.43684190137828,-0.766093312372027,0.523687545167035,142,"Pdarw_1_28C",177.639434,-0.011048332,301.0419677,27.89196774,"6/13/21",1,2,"Pdarw",28,"7/25/23 13:46","7/25/23 14:09","Dark","Pdarw_1",0.671,0.709,0,-0.007413431,-0.001904092,-0.005509338,27.97407392,3.33127815,"R"
"491","Pdarw_1","Pdarw","Eh",-3.39903490869789,4.43684190137828,-0.766093312372027,0.523687545167035,143,"Pdarw_1_30C",172.0231869,-0.014307347,303.0812537,29.93125373,"6/13/21",1,2,"Pdarw",30,"7/25/23 14:41","7/25/23 14:58","Dark","Pdarw_1",0.671,0.709,0,-0.00960023,4.95e-05,-0.009649713,48.99713392,3.891761805,"R"
"492","Pdarw_1","Pdarw","Eh",-3.39903490869789,4.43684190137828,-0.766093312372027,0.523687545167035,144,"Pdarw_1_32C",150.6042043,-0.013010451,305.0486,31.8986,"6/13/21",1,2,"Pdarw",32,"7/25/23 15:37","7/25/23 15:48","Dark","Pdarw_1",0.671,0.709,0,-0.008730012,-0.001943574,-0.006786438,34.45864293,3.539759849,"R"
"493","Pdarw_1","Pdarw","Eh",-3.39903490869789,4.43684190137828,-0.766093312372027,0.523687545167035,145,"Pdarw_1_34C",130.2518133,-0.014008087,307.0719104,33.92191045,"6/13/21",1,2,"Pdarw",34,"7/25/23 16:56","7/25/23 17:13","Dark","Pdarw_1",0.671,0.709,0,-0.009399427,0.00109478,-0.010494207,53.2851112,3.975656953,"R"
"494","Pdarw_1","Pdarw","Eh",-3.39903490869789,4.43684190137828,-0.766093312372027,0.523687545167035,146,"Pdarw_1_36C",139.532078,-0.013274754,309.1421094,35.99210938,"6/13/21",1,2,"Pdarw",36,"7/25/23 17:47","7/25/23 18:03","Dark","Pdarw_1",0.671,0.709,0,-0.00890736,-0.001365387,-0.007541973,38.29492626,3.645317414,"R"
"495","Pdarw_1","Pdarw","Th",307.744519768065,7.21880305487598,42.6309621454761,0.000549783199713004,141,"Pdarw_1_24C",195.2260164,-0.006570886,297.0610839,23.91108387,"6/13/21",1,2,"Pdarw",24,"7/25/23 11:31","7/25/23 12:57","Dark","Pdarw_1",0.671,0.709,0,-0.004409064,-0.001067948,-0.003341117,16.96476812,2.83113873,"R"
"496","Pdarw_1","Pdarw","Th",307.744519768065,7.21880305487598,42.6309621454761,0.000549783199713004,142,"Pdarw_1_28C",177.639434,-0.011048332,301.0419677,27.89196774,"6/13/21",1,2,"Pdarw",28,"7/25/23 13:46","7/25/23 14:09","Dark","Pdarw_1",0.671,0.709,0,-0.007413431,-0.001904092,-0.005509338,27.97407392,3.33127815,"R"
"497","Pdarw_1","Pdarw","Th",307.744519768065,7.21880305487598,42.6309621454761,0.000549783199713004,143,"Pdarw_1_30C",172.0231869,-0.014307347,303.0812537,29.93125373,"6/13/21",1,2,"Pdarw",30,"7/25/23 14:41","7/25/23 14:58","Dark","Pdarw_1",0.671,0.709,0,-0.00960023,4.95e-05,-0.009649713,48.99713392,3.891761805,"R"
"498","Pdarw_1","Pdarw","Th",307.744519768065,7.21880305487598,42.6309621454761,0.000549783199713004,144,"Pdarw_1_32C",150.6042043,-0.013010451,305.0486,31.8986,"6/13/21",1,2,"Pdarw",32,"7/25/23 15:37","7/25/23 15:48","Dark","Pdarw_1",0.671,0.709,0,-0.008730012,-0.001943574,-0.006786438,34.45864293,3.539759849,"R"
"499","Pdarw_1","Pdarw","Th",307.744519768065,7.21880305487598,42.6309621454761,0.000549783199713004,145,"Pdarw_1_34C",130.2518133,-0.014008087,307.0719104,33.92191045,"6/13/21",1,2,"Pdarw",34,"7/25/23 16:56","7/25/23 17:13","Dark","Pdarw_1",0.671,0.709,0,-0.009399427,0.00109478,-0.010494207,53.2851112,3.975656953,"R"
"500","Pdarw_1","Pdarw","Th",307.744519768065,7.21880305487598,42.6309621454761,0.000549783199713004,146,"Pdarw_1_36C",139.532078,-0.013274754,309.1421094,35.99210938,"6/13/21",1,2,"Pdarw",36,"7/25/23 17:47","7/25/23 18:03","Dark","Pdarw_1",0.671,0.709,0,-0.00890736,-0.001365387,-0.007541973,38.29492626,3.645317414,"R"
"501","Pdarw_10","Pdarw","lnc",15.709697706625,24.8589494088273,0.631953404315897,0.572290808968545,147,"Pdarw_10_20C",185.7368102,-0.006962021,293.2205714,20.07057143,"6/13/21",10,2,"Pdarw",20,"7/25/23 10:28","7/25/23 11:06","Dark","Pdarw_10",0.67,0.914,0,-0.004664554,-0.000447276,-0.004217278,16.61072421,2.810048524,"R"
"502","Pdarw_10","Pdarw","lnc",15.709697706625,24.8589494088273,0.631953404315897,0.572290808968545,148,"Pdarw_10_24C",212.1829727,-0.010882703,297.1893873,24.03938732,"6/13/21",10,2,"Pdarw",24,"7/25/23 12:22","7/25/23 12:58","Dark","Pdarw_10",0.67,0.914,0,-0.007291411,-0.001067948,-0.006223464,24.51254887,3.199185185,"R"
"503","Pdarw_10","Pdarw","lnc",15.709697706625,24.8589494088273,0.631953404315897,0.572290808968545,149,"Pdarw_10_28C",183.9947401,-0.011925696,301.1354896,27.98548958,"6/13/21",10,2,"Pdarw",28,"7/25/23 13:46","7/25/23 14:10","Dark","Pdarw_10",0.67,0.914,0,-0.007990216,-0.001904092,-0.006086124,23.97160411,3.176869968,"R"
"504","Pdarw_10","Pdarw","lnc",15.709697706625,24.8589494088273,0.631953404315897,0.572290808968545,150,"Pdarw_10_30C",173.2573295,-0.023278403,303.1429552,29.99295522,"6/13/21",10,2,"Pdarw",30,"7/25/23 14:41","7/25/23 14:58","Dark","Pdarw_10",0.67,0.914,0,-0.01559653,4.95e-05,-0.015646013,61.62543498,4.121074691,"R"
"505","Pdarw_10","Pdarw","lnc",15.709697706625,24.8589494088273,0.631953404315897,0.572290808968545,151,"Pdarw_10_32C",149.7600111,-0.025453792,305.1047727,31.95477273,"6/13/21",10,2,"Pdarw",32,"7/25/23 15:32","7/25/23 15:48","Dark","Pdarw_10",0.67,0.914,0,-0.017054041,-0.001943574,-0.015110467,59.51606103,4.086246209,"R"
"506","Pdarw_10","Pdarw","lnc",15.709697706625,24.8589494088273,0.631953404315897,0.572290808968545,152,"Pdarw_10_34C",110.8510717,-0.020400973,307.0865909,33.93659091,"6/13/21",10,2,"Pdarw",34,"7/25/23 16:57","7/25/23 17:13","Dark","Pdarw_10",0.67,0.914,0,-0.013668652,0.00109478,-0.014763432,58.14918573,4.063011876,"R"
"507","Pdarw_10","Pdarw","lnc",15.709697706625,24.8589494088273,0.631953404315897,0.572290808968545,153,"Pdarw_10_36C",147.7487085,-0.019515644,309.0045846,35.85458462,"6/13/21",10,2,"Pdarw",36,"7/25/23 17:47","7/25/23 18:04","Dark","Pdarw_10",0.67,0.914,0,-0.013075481,-0.001365387,-0.011710094,46.12291,3.83130979,"R"
"508","Pdarw_10","Pdarw","E",-6.81292638115607,15.1245266266425,-0.450455511721922,0.682944978359663,147,"Pdarw_10_20C",185.7368102,-0.006962021,293.2205714,20.07057143,"6/13/21",10,2,"Pdarw",20,"7/25/23 10:28","7/25/23 11:06","Dark","Pdarw_10",0.67,0.914,0,-0.004664554,-0.000447276,-0.004217278,16.61072421,2.810048524,"R"
"509","Pdarw_10","Pdarw","E",-6.81292638115607,15.1245266266425,-0.450455511721922,0.682944978359663,148,"Pdarw_10_24C",212.1829727,-0.010882703,297.1893873,24.03938732,"6/13/21",10,2,"Pdarw",24,"7/25/23 12:22","7/25/23 12:58","Dark","Pdarw_10",0.67,0.914,0,-0.007291411,-0.001067948,-0.006223464,24.51254887,3.199185185,"R"
"510","Pdarw_10","Pdarw","E",-6.81292638115607,15.1245266266425,-0.450455511721922,0.682944978359663,149,"Pdarw_10_28C",183.9947401,-0.011925696,301.1354896,27.98548958,"6/13/21",10,2,"Pdarw",28,"7/25/23 13:46","7/25/23 14:10","Dark","Pdarw_10",0.67,0.914,0,-0.007990216,-0.001904092,-0.006086124,23.97160411,3.176869968,"R"
"511","Pdarw_10","Pdarw","E",-6.81292638115607,15.1245266266425,-0.450455511721922,0.682944978359663,150,"Pdarw_10_30C",173.2573295,-0.023278403,303.1429552,29.99295522,"6/13/21",10,2,"Pdarw",30,"7/25/23 14:41","7/25/23 14:58","Dark","Pdarw_10",0.67,0.914,0,-0.01559653,4.95e-05,-0.015646013,61.62543498,4.121074691,"R"
"512","Pdarw_10","Pdarw","E",-6.81292638115607,15.1245266266425,-0.450455511721922,0.682944978359663,151,"Pdarw_10_32C",149.7600111,-0.025453792,305.1047727,31.95477273,"6/13/21",10,2,"Pdarw",32,"7/25/23 15:32","7/25/23 15:48","Dark","Pdarw_10",0.67,0.914,0,-0.017054041,-0.001943574,-0.015110467,59.51606103,4.086246209,"R"
"513","Pdarw_10","Pdarw","E",-6.81292638115607,15.1245266266425,-0.450455511721922,0.682944978359663,152,"Pdarw_10_34C",110.8510717,-0.020400973,307.0865909,33.93659091,"6/13/21",10,2,"Pdarw",34,"7/25/23 16:57","7/25/23 17:13","Dark","Pdarw_10",0.67,0.914,0,-0.013668652,0.00109478,-0.014763432,58.14918573,4.063011876,"R"
"514","Pdarw_10","Pdarw","E",-6.81292638115607,15.1245266266425,-0.450455511721922,0.682944978359663,153,"Pdarw_10_36C",147.7487085,-0.019515644,309.0045846,35.85458462,"6/13/21",10,2,"Pdarw",36,"7/25/23 17:47","7/25/23 18:04","Dark","Pdarw_10",0.67,0.914,0,-0.013075481,-0.001365387,-0.011710094,46.12291,3.83130979,"R"
"515","Pdarw_10","Pdarw","Eh",-7.65429618009245,14.9439872691853,-0.5121990565313,0.643835746613272,147,"Pdarw_10_20C",185.7368102,-0.006962021,293.2205714,20.07057143,"6/13/21",10,2,"Pdarw",20,"7/25/23 10:28","7/25/23 11:06","Dark","Pdarw_10",0.67,0.914,0,-0.004664554,-0.000447276,-0.004217278,16.61072421,2.810048524,"R"
"516","Pdarw_10","Pdarw","Eh",-7.65429618009245,14.9439872691853,-0.5121990565313,0.643835746613272,148,"Pdarw_10_24C",212.1829727,-0.010882703,297.1893873,24.03938732,"6/13/21",10,2,"Pdarw",24,"7/25/23 12:22","7/25/23 12:58","Dark","Pdarw_10",0.67,0.914,0,-0.007291411,-0.001067948,-0.006223464,24.51254887,3.199185185,"R"
"517","Pdarw_10","Pdarw","Eh",-7.65429618009245,14.9439872691853,-0.5121990565313,0.643835746613272,149,"Pdarw_10_28C",183.9947401,-0.011925696,301.1354896,27.98548958,"6/13/21",10,2,"Pdarw",28,"7/25/23 13:46","7/25/23 14:10","Dark","Pdarw_10",0.67,0.914,0,-0.007990216,-0.001904092,-0.006086124,23.97160411,3.176869968,"R"
"518","Pdarw_10","Pdarw","Eh",-7.65429618009245,14.9439872691853,-0.5121990565313,0.643835746613272,150,"Pdarw_10_30C",173.2573295,-0.023278403,303.1429552,29.99295522,"6/13/21",10,2,"Pdarw",30,"7/25/23 14:41","7/25/23 14:58","Dark","Pdarw_10",0.67,0.914,0,-0.01559653,4.95e-05,-0.015646013,61.62543498,4.121074691,"R"
"519","Pdarw_10","Pdarw","Eh",-7.65429618009245,14.9439872691853,-0.5121990565313,0.643835746613272,151,"Pdarw_10_32C",149.7600111,-0.025453792,305.1047727,31.95477273,"6/13/21",10,2,"Pdarw",32,"7/25/23 15:32","7/25/23 15:48","Dark","Pdarw_10",0.67,0.914,0,-0.017054041,-0.001943574,-0.015110467,59.51606103,4.086246209,"R"
"520","Pdarw_10","Pdarw","Eh",-7.65429618009245,14.9439872691853,-0.5121990565313,0.643835746613272,152,"Pdarw_10_34C",110.8510717,-0.020400973,307.0865909,33.93659091,"6/13/21",10,2,"Pdarw",34,"7/25/23 16:57","7/25/23 17:13","Dark","Pdarw_10",0.67,0.914,0,-0.013668652,0.00109478,-0.014763432,58.14918573,4.063011876,"R"
"521","Pdarw_10","Pdarw","Eh",-7.65429618009245,14.9439872691853,-0.5121990565313,0.643835746613272,153,"Pdarw_10_36C",147.7487085,-0.019515644,309.0045846,35.85458462,"6/13/21",10,2,"Pdarw",36,"7/25/23 17:47","7/25/23 18:04","Dark","Pdarw_10",0.67,0.914,0,-0.013075481,-0.001365387,-0.011710094,46.12291,3.83130979,"R"
"522","Pdarw_10","Pdarw","Th",309.189799977953,1.07214397775891,288.384588629829,9.19466273033262e-08,147,"Pdarw_10_20C",185.7368102,-0.006962021,293.2205714,20.07057143,"6/13/21",10,2,"Pdarw",20,"7/25/23 10:28","7/25/23 11:06","Dark","Pdarw_10",0.67,0.914,0,-0.004664554,-0.000447276,-0.004217278,16.61072421,2.810048524,"R"
"523","Pdarw_10","Pdarw","Th",309.189799977953,1.07214397775891,288.384588629829,9.19466273033262e-08,148,"Pdarw_10_24C",212.1829727,-0.010882703,297.1893873,24.03938732,"6/13/21",10,2,"Pdarw",24,"7/25/23 12:22","7/25/23 12:58","Dark","Pdarw_10",0.67,0.914,0,-0.007291411,-0.001067948,-0.006223464,24.51254887,3.199185185,"R"
"524","Pdarw_10","Pdarw","Th",309.189799977953,1.07214397775891,288.384588629829,9.19466273033262e-08,149,"Pdarw_10_28C",183.9947401,-0.011925696,301.1354896,27.98548958,"6/13/21",10,2,"Pdarw",28,"7/25/23 13:46","7/25/23 14:10","Dark","Pdarw_10",0.67,0.914,0,-0.007990216,-0.001904092,-0.006086124,23.97160411,3.176869968,"R"
"525","Pdarw_10","Pdarw","Th",309.189799977953,1.07214397775891,288.384588629829,9.19466273033262e-08,150,"Pdarw_10_30C",173.2573295,-0.023278403,303.1429552,29.99295522,"6/13/21",10,2,"Pdarw",30,"7/25/23 14:41","7/25/23 14:58","Dark","Pdarw_10",0.67,0.914,0,-0.01559653,4.95e-05,-0.015646013,61.62543498,4.121074691,"R"
"526","Pdarw_10","Pdarw","Th",309.189799977953,1.07214397775891,288.384588629829,9.19466273033262e-08,151,"Pdarw_10_32C",149.7600111,-0.025453792,305.1047727,31.95477273,"6/13/21",10,2,"Pdarw",32,"7/25/23 15:32","7/25/23 15:48","Dark","Pdarw_10",0.67,0.914,0,-0.017054041,-0.001943574,-0.015110467,59.51606103,4.086246209,"R"
"527","Pdarw_10","Pdarw","Th",309.189799977953,1.07214397775891,288.384588629829,9.19466273033262e-08,152,"Pdarw_10_34C",110.8510717,-0.020400973,307.0865909,33.93659091,"6/13/21",10,2,"Pdarw",34,"7/25/23 16:57","7/25/23 17:13","Dark","Pdarw_10",0.67,0.914,0,-0.013668652,0.00109478,-0.014763432,58.14918573,4.063011876,"R"
"528","Pdarw_10","Pdarw","Th",309.189799977953,1.07214397775891,288.384588629829,9.19466273033262e-08,153,"Pdarw_10_36C",147.7487085,-0.019515644,309.0045846,35.85458462,"6/13/21",10,2,"Pdarw",36,"7/25/23 17:47","7/25/23 18:04","Dark","Pdarw_10",0.67,0.914,0,-0.013075481,-0.001365387,-0.011710094,46.12291,3.83130979,"R"
"529","Pdarw_2","Pdarw","lnc",10.0266055041862,4.50529998873666,2.22551340182739,0.112464690655408,154,"Pdarw_2_20C",186.5656484,-0.006438992,293.2096863,20.05968627,"6/13/21",2,2,"Pdarw",20,"7/25/23 10:28","7/25/23 11:06","Dark","Pdarw_2",0.67,1.011,0,-0.004314125,-0.000447276,-0.003866849,13.76919522,2.622433867,"R"
"530","Pdarw_2","Pdarw","lnc",10.0266055041862,4.50529998873666,2.22551340182739,0.112464690655408,155,"Pdarw_2_24C",189.3032262,-0.010323341,297.0714895,23.92148951,"6/13/21",2,2,"Pdarw",24,"7/25/23 12:22","7/25/23 12:57","Dark","Pdarw_2",0.67,1.011,0,-0.006916638,-0.001067948,-0.005848691,20.82619912,3.036211767,"R"
"531","Pdarw_2","Pdarw","lnc",10.0266055041862,4.50529998873666,2.22551340182739,0.112464690655408,156,"Pdarw_2_28C",175.7281406,-0.015862083,301.1455053,27.99550526,"6/13/21",2,2,"Pdarw",28,"7/25/23 13:45","7/25/23 14:09","Dark","Pdarw_2",0.67,1.011,0,-0.010627596,-0.001904092,-0.008723503,31.06292006,3.436014827,"R"
"532","Pdarw_2","Pdarw","lnc",10.0266055041862,4.50529998873666,2.22551340182739,0.112464690655408,157,"Pdarw_2_30C",170.3954166,-0.02168402,303.1110448,29.96104478,"6/13/21",2,2,"Pdarw",30,"7/25/23 14:41","7/25/23 14:58","Dark","Pdarw_2",0.67,1.011,0,-0.014528294,4.95e-05,-0.014577777,51.90899788,3.949492145,"R"
"533","Pdarw_2","Pdarw","lnc",10.0266055041862,4.50529998873666,2.22551340182739,0.112464690655408,158,"Pdarw_2_32C",152.3714785,-0.022402969,305.2000847,32.05008475,"6/13/21",2,2,"Pdarw",32,"7/25/23 15:33","7/25/23 15:48","Dark","Pdarw_2",0.67,1.011,0,-0.015009989,-0.001943574,-0.013066415,46.52729396,3.840039107,"R"
"534","Pdarw_2","Pdarw","lnc",10.0266055041862,4.50529998873666,2.22551340182739,0.112464690655408,159,"Pdarw_2_34C",124.3210019,-0.018964151,307.0427761,33.89277612,"6/13/21",2,2,"Pdarw",34,"7/25/23 16:56","7/25/23 17:13","Dark","Pdarw_2",0.67,1.011,0,-0.012705981,0.00109478,-0.013800761,49.14217635,3.894717655,"R"
"535","Pdarw_2","Pdarw","lnc",10.0266055041862,4.50529998873666,2.22551340182739,0.112464690655408,160,"Pdarw_2_36C",145.4132577,-0.018183427,308.9992344,35.84923438,"6/13/21",2,2,"Pdarw",36,"7/25/23 17:47","7/25/23 18:03","Dark","Pdarw_2",0.67,1.011,0,-0.012182896,-0.001365387,-0.010817509,38.51931945,3.651159919,"R"
"536","Pdarw_2","Pdarw","E",-3.57675830280408,2.70799143650902,-1.32081595775466,0.278278324832631,154,"Pdarw_2_20C",186.5656484,-0.006438992,293.2096863,20.05968627,"6/13/21",2,2,"Pdarw",20,"7/25/23 10:28","7/25/23 11:06","Dark","Pdarw_2",0.67,1.011,0,-0.004314125,-0.000447276,-0.003866849,13.76919522,2.622433867,"R"
"537","Pdarw_2","Pdarw","E",-3.57675830280408,2.70799143650902,-1.32081595775466,0.278278324832631,155,"Pdarw_2_24C",189.3032262,-0.010323341,297.0714895,23.92148951,"6/13/21",2,2,"Pdarw",24,"7/25/23 12:22","7/25/23 12:57","Dark","Pdarw_2",0.67,1.011,0,-0.006916638,-0.001067948,-0.005848691,20.82619912,3.036211767,"R"
"538","Pdarw_2","Pdarw","E",-3.57675830280408,2.70799143650902,-1.32081595775466,0.278278324832631,156,"Pdarw_2_28C",175.7281406,-0.015862083,301.1455053,27.99550526,"6/13/21",2,2,"Pdarw",28,"7/25/23 13:45","7/25/23 14:09","Dark","Pdarw_2",0.67,1.011,0,-0.010627596,-0.001904092,-0.008723503,31.06292006,3.436014827,"R"
"539","Pdarw_2","Pdarw","E",-3.57675830280408,2.70799143650902,-1.32081595775466,0.278278324832631,157,"Pdarw_2_30C",170.3954166,-0.02168402,303.1110448,29.96104478,"6/13/21",2,2,"Pdarw",30,"7/25/23 14:41","7/25/23 14:58","Dark","Pdarw_2",0.67,1.011,0,-0.014528294,4.95e-05,-0.014577777,51.90899788,3.949492145,"R"
"540","Pdarw_2","Pdarw","E",-3.57675830280408,2.70799143650902,-1.32081595775466,0.278278324832631,158,"Pdarw_2_32C",152.3714785,-0.022402969,305.2000847,32.05008475,"6/13/21",2,2,"Pdarw",32,"7/25/23 15:33","7/25/23 15:48","Dark","Pdarw_2",0.67,1.011,0,-0.015009989,-0.001943574,-0.013066415,46.52729396,3.840039107,"R"
"541","Pdarw_2","Pdarw","E",-3.57675830280408,2.70799143650902,-1.32081595775466,0.278278324832631,159,"Pdarw_2_34C",124.3210019,-0.018964151,307.0427761,33.89277612,"6/13/21",2,2,"Pdarw",34,"7/25/23 16:56","7/25/23 17:13","Dark","Pdarw_2",0.67,1.011,0,-0.012705981,0.00109478,-0.013800761,49.14217635,3.894717655,"R"
"542","Pdarw_2","Pdarw","E",-3.57675830280408,2.70799143650902,-1.32081595775466,0.278278324832631,160,"Pdarw_2_36C",145.4132577,-0.018183427,308.9992344,35.84923438,"6/13/21",2,2,"Pdarw",36,"7/25/23 17:47","7/25/23 18:03","Dark","Pdarw_2",0.67,1.011,0,-0.012182896,-0.001365387,-0.010817509,38.51931945,3.651159919,"R"
"543","Pdarw_2","Pdarw","Eh",-4.52224725224121,2.57164286029938,-1.75850516494921,0.176901932789969,154,"Pdarw_2_20C",186.5656484,-0.006438992,293.2096863,20.05968627,"6/13/21",2,2,"Pdarw",20,"7/25/23 10:28","7/25/23 11:06","Dark","Pdarw_2",0.67,1.011,0,-0.004314125,-0.000447276,-0.003866849,13.76919522,2.622433867,"R"
"544","Pdarw_2","Pdarw","Eh",-4.52224725224121,2.57164286029938,-1.75850516494921,0.176901932789969,155,"Pdarw_2_24C",189.3032262,-0.010323341,297.0714895,23.92148951,"6/13/21",2,2,"Pdarw",24,"7/25/23 12:22","7/25/23 12:57","Dark","Pdarw_2",0.67,1.011,0,-0.006916638,-0.001067948,-0.005848691,20.82619912,3.036211767,"R"
"545","Pdarw_2","Pdarw","Eh",-4.52224725224121,2.57164286029938,-1.75850516494921,0.176901932789969,156,"Pdarw_2_28C",175.7281406,-0.015862083,301.1455053,27.99550526,"6/13/21",2,2,"Pdarw",28,"7/25/23 13:45","7/25/23 14:09","Dark","Pdarw_2",0.67,1.011,0,-0.010627596,-0.001904092,-0.008723503,31.06292006,3.436014827,"R"
"546","Pdarw_2","Pdarw","Eh",-4.52224725224121,2.57164286029938,-1.75850516494921,0.176901932789969,157,"Pdarw_2_30C",170.3954166,-0.02168402,303.1110448,29.96104478,"6/13/21",2,2,"Pdarw",30,"7/25/23 14:41","7/25/23 14:58","Dark","Pdarw_2",0.67,1.011,0,-0.014528294,4.95e-05,-0.014577777,51.90899788,3.949492145,"R"
"547","Pdarw_2","Pdarw","Eh",-4.52224725224121,2.57164286029938,-1.75850516494921,0.176901932789969,158,"Pdarw_2_32C",152.3714785,-0.022402969,305.2000847,32.05008475,"6/13/21",2,2,"Pdarw",32,"7/25/23 15:33","7/25/23 15:48","Dark","Pdarw_2",0.67,1.011,0,-0.015009989,-0.001943574,-0.013066415,46.52729396,3.840039107,"R"
"548","Pdarw_2","Pdarw","Eh",-4.52224725224121,2.57164286029938,-1.75850516494921,0.176901932789969,159,"Pdarw_2_34C",124.3210019,-0.018964151,307.0427761,33.89277612,"6/13/21",2,2,"Pdarw",34,"7/25/23 16:56","7/25/23 17:13","Dark","Pdarw_2",0.67,1.011,0,-0.012705981,0.00109478,-0.013800761,49.14217635,3.894717655,"R"
